	context_id	word	gold_sense_id	predict_sense_id	positions	context
425	3917	байка		1	67-71	лет отслужил в Группе советских войск в Германии. Там он и услышал байку про лампочки с натянутыми на них презервативами - для защиты от брызг на «
426	3918	байка		0	94-98	, Ольгу Грозную, а также многих других известных персонажей. Мы решили опубликовать некоторые байки. А заодно и попросили прокомментировать появление книги ее главных героинь. Грозная, сидя
427	3919	байка		0	71-75	ТV приглашает всех читателей «КП»! Если у вас в запасе есть солдатские байки, присылайте их по адресу «КП» с пометкой: «Сериал «Солдаты». Автор самых смешных
428	3920	байка		2	33-37	6.20, 10.25, 16.20, 20.55, 3.20 «Байки старого болельщика» 6.25 Спортивная гимнастика 10.30, 1.00 Серфинг. «Кубок Черного моря» 11.00
429	3921	байка		0	112-118	-- как своего рода образно-географический «цемент», твердеющий простейшими и понятными метафорами, разговорными байками и сравнениями. «Петербургский климат» и «петербургская погода», анекдоты вокруг клодтовских коней фиксируют
430	3922	байка		0	99-105	изучает со студентами свое генеалогическое древо, перемежая это историей дома Романовых, семейными байками и тихим «Боже, Царя храни». На кружке она читает с ними Библию
431	3923	байка		1	89-93	стана полковника: они то сообщают о перебежчиках из лагеря повстанцев, то распространяют байки о «десятке» сбитых силами ПВО американских и французских самолетов...
432	3924	бум		0	86-88	Капли от нефтедолларового дождя доходили и до населения. У людей появились сбережения.Бум потребительского кредитования был в самом разгаре. Зарплаты росли. Но в начале года
433	3925	бум		0	106-108	утверждены в начале текущего года на основании заявок, поданных спорткомитетами муниципальных образований.Бум строительно-ремонтных работ начался осенью. В Екатеринбурге мужчина из-за угрозы выселения из
434	3926	бум		0	0-2	Бум на рынке смартфонов и планшетников позволил ведущему в мире производителю бытовой электроники
435	3927	бум		0	89-91	делать уборку к Новому Году Екатеринбург, Декабрь 26 (Новый Регион, Маргарита Казимова) –Бум предновогодних заказов начался в клининговых компаниях Екатеринбурга. На последнюю предпраздничную неделю от
436	3928	бум		0	93-95	Владимир Сапрыкин. Отдел компаний 17.04.2006 2008 г. Понедельник Япония переживает настоящий бум поглощений и слияний (M&A). Согласно информации токийской консалтинговой компании Recof Corp
437	3929	бум		0	85-88	программа по сносу тысяч пустых домов, которые были возведены во время строительного бума середины 2000-х. Бороться с последствиями пузыря на рынке недвижимости Ирландия намерена
438	3930	бум		0	113-115	премьера рок-оперы « Иисус Христос - Суперзвезда». Анализируя феномен этого мюзикла, специалисты утверждают, что бум, вызванный его появлением, сравним с изобретением первых летательных аппаратов, поднявших человека в
439	3931	бум		0	80-83	тыс. тонн (правда, они рассчитывали на низкий оборот товаров). Но строительного бума в этом секторе так и не случилось -- не успели. Таким образом, сегодня
440	3932	бум		0	106-108	получил широкого распространения. Почему? — Почему не получил? Напротив, мы сейчас наблюдаем определенный бум спроса со стороны компаний на независимых директоров. — С чем связан этот бум
441	3933	бум		0	90-92	хотят показать себя, сделать себе рекламу посредством футбола. В стране сейчас футбольный бум. Много классных стадионов появилось, болельщики стали охотнее ходить на матчи. Связано это
442	3934	бум		0	95-97	, наконец, принимает решение: поднять тарифы на 25 процентов. Тут же начинается информационный бум: отстояли, защитили, спасли народ от энергетиков! И наши бедные оболваненные люди уже
443	3935	бум		0	74-76	но». И многие эксперты говорят об этом. В России, как известно, кредитный бум. По официальным данным Центробанка, к апрелю этого года в стране было выдано
444	3936	бум		0	82-84	крупных продавцов информации выгоден не только тренд к автоматизации торгов, но и бум на сырьевых рынках и мощный рост торговли акциями, облигациями и другими ценными
445	3937	бум		0	86-90	все: от серебряных шандалов до коктейля с князем Альбером. Над этим благотворительным бумом уже иронизируют: «Ну, зачем мне, скажи пожалуйста, покупать эти штучки-дрючки по
446	3938	бум		0	80-82	все не так уж плохо, считает г-н Струченевский: «Ушел в прошлое потребительский бум на роскошь. Народ перестал менять как перчатки мобильные телефоны». В то же
447	3939	бум		0	94-96	более склонны, чем кто-либо, воспринимать идеи марксизма; та же торговля вызовет промышленный бум в СССР, русский язык отлично усваивается не только на Кубе, надо срочно
448	3940	бум		0	83-85	полностью разорилась, так что пришлось наниматься на службу в одну из переживающих бум железнодорожных компаний. Следующие восемь лет Уоррен рыл траншеи под полотно и набирался
449	3941	бум		0	103-105	в этом году. Основным фактором поддержания высоких темпов экономического роста остается инвестиционный бум», — сказал он РБК daily. По его словам, в 2007 году приток прямых
450	3942	бум		0	94-96	мокьюментари. «Труд» объясняет, почему псевдодокументальное кино так популярно в мире и когда бум мокьюментари захлестнет Россию. В эпоху тающего доверия к СМИ, когда любой телевизионный
451	3943	бум		0	81-85	! Вливания денежных средств в российский футбол были по большому счету связаны с бумом цен на российские природные ресурсы. А это путь в никуда, что я
452	3944	бум		0	13-15	- Если бы не бум потребительского кредитования, доля сберегателей была бы больше, - считает Диляра Ибрагимова. - В последние
453	3945	бум		0	77-79	на 20%, после чего медленно набирал темп. В прошлом году произошел настоящий бум вложений из-за границы: они выросли в 2,2 раза, а в первом
454	3946	бум		0	91-94	, впоследствии ставшую одной из крупнейших японских телеком- и интернет-компаний. Во время бума доткомов в конце 1990-х годов SoftBank оценивалась в 180 млрд долл,
455	3947	бум		0	86-88	куда вкладывать деньги, двигая за собой машиностроение и нефтехимию. Так что нефтяной бум работает на нас благоприятным образом. Но это - пока. Практика показывает: конъюнктура нефтяного
456	3948	бум		0	96-98	на дрожжах, став самой динамично развивающейся компанией России. Как считают эксперты «Финанса»,бум, царящий на российском фондовом рынке, изменил и расклад сил в нынешней десятке
457	3949	бум		0	107-109	"мужчина"" - произвели в Благовещенске некоторый ажиотаж. А внеконкурсный ""Бумер"" сопровождал даже настоящий бум- даром, что этот фильм уже прошел в прокате... Зрительское жюри, которое было"
458	3950	бум		0	84-88	"ролей, пресловутого ""кушать подано"" дело не пошло. Успех пришел вместе с сериальным бумом, обрушившимся на страну. Крепко сбитый, ладно скроенный, с красивым, мужественным, но не"
459	3951	бум		0	83-85	расти. Между тем геологи иного мнения о ситуации. Они утверждают, что строительный бум в самом центре мегаполиса привел к тому, что требования и рекомендации ученых
460	3952	бум		0	95-98	2011 годы, чтобы обезопасить себя от проблемы дефицита производственных мощностей. «В условиях бума строительства как в России, так и в Европе мы хотим быть уверены,
461	3953	бум		0	80-82	России еще одного завода по выпуску бытовой техники? Вы говорите, что отмечаете бум продаж посудомоечных машин в России. Может, это будет завод по производству посудомоечных
462	3954	бум		0	71-73	будет спад, а в Японии произойдет крах, то эти факторы лишат поддержки бум слияний и поглощений, наблюдаемый в последние годы. «Произойдет общий спад международных сделок
463	3955	бум		0	71-73	, на удивление, мы до сих пор не видим их серьезного роста. Новогодний бум все никак не начнется, видимо, покупатели были напуганы прошлогодним коллапсом и решили
464	3956	бум		0	76-78	больше 200 машин, в основном стареньких иномарок. А еще Горки-10 переживают бум квартирных ремонтов. Останавливаюсь у подъезда, где из машины выгружают пластиковые стеклопакеты. Рядом
465	3957	бум		0	102-104	заикнулись о желательности привлечь к процессу формирования иракских органов власти ООН. Строительный бум в Москве идет во всех направлениях: возводятся элитные жилые комплексы, строится бесплатное
466	3958	бум		0	89-91	. Ажиотаж на эти продукты в европейской части России вызвал подорожание и покупательский бум и в других регионах. В результате, россияне стали активно разбирать продукцию не
467	3959	бум		0	83-86	разработан МЭР около года назад, чтобы защитить интересы граждан, которые во время бума потребкредитования попали в долговую кабалу и потеряли возможность погашать ссуду. В середине
468	3960	бум		0	86-89	новых. В ближайшее время начнется строительство еще 182 станций. «В ситуации атомного бума рынок двигали вверх опасения по поводу недостатка поставок. Однако становится все более
469	3961	бум		0	94-97	территории Саудовской Аравии. Семья бен Ладенов разбогатела на строительстве в годы нефтяного бума. Она и сейчас остается одним из самых состоятельных кланов королевства. В конце
470	3962	бум		0	83-85	также подменила картины для перепродажи. Но в МВД говорят, что настоящий воровской бум начался лишь после отмены в начале этого тысячелетия лицензий на торговлю антиквариатом.
471	3963	бум		0	74-76	новые кроссовки, тоже чувствуют себя новыми и бодрыми. В Европе и Америке бум: продвинутые роллеры-модники, отвергнув привычные однополозные ролики, прогуливаются теперь исключительно на новых
472	3964	бум		0	103-106	"причиной неудачи России, которая не смогла воспользоваться преимуществами последних трех лет нефтяного бума и создать инфраструктуру, независимую от сырьевого сектора"", - сказал Малколм. Политическая нестабильность затянет"
473	3965	бум		0	94-97	равно не превысит докризисного уровня. «Это связано с отсутствием в среднесрочной перспективе бума потребительского кредитования и замедлением динамики реальных доходов населения», — говорится в итоговом отчете
474	3966	бум		0	101-103	выхода, кроме как «идти в предприниматели». Кризис 2008 года также спровоцировал предпринимательский бум, основанный уже на интернет-технологиях. «Мигранты заняли свою нишу, договорились с властями
475	3967	бум		0	96-98	Олимпиады 2012 года. А это гарантирует серьезные инвестиции в городскую экономику, строительный бум и сотни тысяч новых рабочих мест. Держа, видимо, в уме такие перспективы,
476	3968	бум		0	94-96	"оберегая внутренний рынок от чрезмерных потрясений. Нужно лишь учесть, что нынешний ""нефтяной бум"" будет иметь и отдаленные последствия. Скорее всего, страдающая ныне промышленно развитая Европа"
477	3969	бум		0	87-89	управления инвестор просто не может дорваться до земли. -- Но в Москве -- строительный бум, это бросается в глаза. -- Конечно, бум. Но все в мире относительно. Если
478	3970	бум		0	102-104	пошлин на кругляк, чиновники предрекают, что в отечественном леспроме вот-вот начнется инвестиционный бум. Между тем в первые девять месяцев этого года отраслевое производство практически не
479	3971	бум		0	22-25	В годы экономического бума с 2001 по 2009 год расходы Афин на выплату зарплат в госсекторе
480	3972	бум		0	116-120	, отстойники нефтепродуктов и даже кладбище. Наличие экзотичных залогов специалисты объясняют докризисным кредитным бумом, когда заемщики банкротились редко и подход к залогам был очень лояльным. Сегодня
481	3973	бум		0	76-78	ним по денежным местам... С недавних пор в банках столицы начался настоящий бум на экспресс-кредитование. Именно его имел в виду Виктор в мечтах о
482	3974	бум		0	100-102	интервью он рассказал корреспонденту РБК daily АЛИСЕ КУРМАНАЕВОЙ. — Почему сейчас наблюдается такой бум 3D-анимации? — Есть несколько причин, одна из них — мода. Законодателем моды в
483	3975	бум		0	82-85	медвытрезвителя, за последние несколько лет - это рекорд. Даже в Новый год такого бума не наблюдалось. Отличились и подростки, на них составили 20 административных протоколов - это
484	3976	бум		0	82-85	» в Нью-Йорке. Поступок тем более странный, что в России пока никакого кукольного бума нет. А в Штатах работы Гюнцель сметаются сразу же после открытия выставки.
485	3977	бум		0	88-90	в начале прошлого века. В то время Российская империя переживала настоящий промышленный бум. Однако нормальное развитие страны было прервано самым драматичным образом: началась первая мировая
486	3978	бум		0	94-96	о катастрофической нехватке соли в центральных областях России. Через несколько дней «солевой бум» докатился и до Урала. В Миассе соль из магазинов исчезла в течение
487	3979	бум		0	96-98	ощутил, какое безумие накрыло Тверь «после Ковальчука»: – С одной стороны – небывалый хоккейный бум. Сравните – 92‑й год рождения дал школе 20 мальчишек. Сейчас их приходит
488	3980	бум		0	65-68	он мог бы купить, не занимая денег. Эксперты считают, что хотя о буме автокредитования в двух столицах сегодня говорить еще рано, спрос на эту услугу
489	3981	бум		0	98-101	толчок к ренессансу больших плотинных ГЭС. После продолжавшегося в течение нескольких десятилетий бума крупных проектов последнее время ГЭС этого типа впали в немилость. Причина — проблемы
490	3982	бум		0	89-91	считают «рассказчиком, равным Гомеру». Сам себя Павич именует «ремесленником». В России «бум» на Павича начался с «Хазарского словаря». Романы «Пейзаж, нарисованный чаем», «Последняя любовь
491	3983	бум		0	93-95	УК «Паллада Эссет Менеджмент» Иван Гуминов. «В настоящее время можно наблюдать относительный бум на рынке паевых фондов и еще большая активность на рынке пенсионных накоплений.
492	3984	бум		0	81-83	с момента запуска магазина в апреле 2003 года остались в прошлом: первоначальный бум пошел на спад. При этом, разумеется, популярность сервиса все еще достаточно высока:
493	3985	бум		0	108-110	» Наталья Мильчакова. ЕКАТЕРИНА КОЛЕСНИКОВА Последние четыре года стали показательными для страхового рынка:бум развития автокаско привел к банкротству целого ряда компаний, которые не смогли правильно
494	3986	бум		0	103-105	снова растут. И принципиальных изменений этой ситуации не предвидится, пока продолжается экономический бум в странах Азии, которым требуется все больше и больше нефти, считает эксперт
495	3987	бум		0	87-89	коэффициенты по расчету риска подобных займов в капитале. Участники рынка считают, что бум выдачи займов без обеспечения может продлиться дольше обозначенного регулятором срока.  «Кредитование в
496	3988	бум		0	78-80	скором будущем волна мокьюментари дойдет и до России. Нас только ожидает этот бум. Лучшие фильмы в жанре мокьюментари «Военные игры» (1965) Фильм Питера Уоткинса можно
497	3989	бум		0	78-80	Allen & Overy. По его словам, именно хедж-фонды и private equity, запустившие бум слияний и поглощений после кризиса доткомов, станут инициаторами обратного процесса. В июне
498	3990	бум		0	91-94	солнечной энергетики, Solon страдает от падения важного для отрасли рынка — Испании. После бума прошлых лет правительство страны ограничило строительство новых солнечных установок. Раньше более 40%
499	3991	бум		0	94-96	иномарки. Сейчас в отрасли наблюдается если не инвестиционный, то уж точно прединвестиционный бум. Есть несколько производителей, которые уже вложили деньги в сборку иномарок на нашей
500	3992	бум		0	87-89	этим машинам?» — говорит 46-летняя сотрудница одной из московских торговых сетей Ирина.Бум зарплатных карт привел и к увеличению численности персонала банков, которым потребовались специалисты
501	3993	бум		0	95-98	модулями, в зависимости от специфики вуза. «Газпрому» пока не угрожают последствия «сланцевого бума», который сейчас переживает Америка. Несмотря на то что добыча нетрадиционного газа дала
502	3994	бум		0	98-100	30% дешевле европейских аналогов, – сказал Сергей Чернышов. – Тем более что сейчас инвестиционный бум на жилье ушел в прошлое, и люди в первую очередь при выборе
503	3995	бум		0	58-61	В День всех влюбленных команда Pure не ожидает особенного бума— секс нужен людям в этот день так же, как и в любой
504	3996	бум		0	87-89	крайней мере без закона о меценатстве. Но государство балует театры: посмотрите, какой бум театрального строительства сейчас в стране. Строятся новые здания, перевооружаются старые. — Сколько конкретно
505	3997	бум		0	86-88	имеет место, но пока непонятно, чем он вызван». Эксперт опасается, что инвестиционный бум во многом связан с ростом вложений в топливные отрасли. Поэтому о «здоровье
506	3998	бум		0	78-81	не последует скачка до заоблачных высот, подобного тому, который был во время бума«доткомов» (интернет-компаний. —- РБК daily). Они останутся в районе 25 млрд
507	3999	бум		0	80-82	это несчастье...] 8 апреля. Вообще, несмотря ни на что, -- в Москве театральный бум, масса выставок, гастролеры, скандалы с Таганкой... По количеству казино мы стоим на
508	4000	бум		0	85-87	отраслях, до реформы не имевших для развития денег, в одночасье начался промышленный бум из-за появления, с одной стороны, оборотных средств, а с другой -- товаров и
509	4001	бум		0	66-68	эту дату гражданам выдано 7,4 трлн руб. По прогнозам Банка России,бум потребительского кредитования продлится еще два года. Ранее замдиректора департамента финансовой стабильности Банка
510	4002	бум		0	93-96	из поверенных, отдающих документы на регистрацию. Пыжов также считает, что основная причина «бума» — последний шанс подать документы по прежним расценкам. Возможность после вступления России в
511	4003	бычок		1	95-100	, канцлеру и президенту подали основное блюдо - тушеную лопатку и жареное седло фалькенхофских бычков из Таунуса в соусе из красного бургундского вина с зеленой фасолью и
512	4004	бычок		0	70-74	. Это привело Аглаю в еще большую ярость, и она, наклонив голову, как бычок, кинулась на омоновца в намерении его забодать, но тот опять подставил щит,
513	4005	бычок		0	64-68	"тоже свои, за окном растут. А пирожки - с картошкой и с ливером.Бычка закололи, так что все нынче с мясом. ""Все"" - это не только сами"
514	4006	бычок		1	86-91	хозяйств. Они-то и поставляют сюда, на Вороновский комплекс, бычков. Повторяю, только бычков! Ведь технологический процесс рассчитан на выдачу вполне определенной продукции, точных стандартов. Так
515	4007	бычок		1	78-83	ветках (шлюпка из бересты) выезжают к внешней части залива, где ловят камбалу,бычков и раков для пропитания в это время. Часто случается, что рыбный промысел
516	4008	бычок		0	56-61	к щелке подглядеть и вижу: он стоит с ножом в руках над бычком, бычок у его ног зарезан и связанными ногами брыкается, головой вскидывает; голова
517	4009	бычок		0	88-92	, сошло настоящее вдохновение. Он вдруг взревел вместе с другими, как настоящий молодой бычок, схватил поперек от неожиданности перегнувшегося Леньку и, работая им, как тараном, вместо
518	4010	бычок		1	76-80	- Так, значит, -- «Елизавет Воробей»? -- В этом роде. Или сказка про белаго бычка. -- Так, значит, Якименко идет уже на настоящий подлог. Значит, -- действительно, давать ему
519	4011	бычок		0	77-81	не вытаскиваю, какая стоящая рыба даст просто так пырнуть себя ножом? Трогаю бычка трубкой и лишь тогда он уплывает, лениво шевеля хвостом. Угорь усиленно щелкает
520	4012	бычок		0	78-82	нрзб.) стоял бычок и жевал. Странные мысли пробегают, когда смотришь на этого бычка, и слова: Вык-вык, вык-вык. Бык-Вык и привык -- Золотой бык,
521	4013	бычок		0	90-96	поверхность, следя за толстыми бакланами-рыболовами, за снующими в прозрачной воде серыми бычками и плоскими рыбами, плотно прижимающимися к каменистому дну. Это случилось ранним утром,
522	4014	бычок		0	74-78	"в жизни Аркадия Кальцатого пиджак . От денег Кальцатый отказался . "" Я не Бычок!"" -- напомнил он . Бутылку же взял так , словно ему протянул руку лучший"
523	4015	бычок		0	94-98	стоял «головастик» с маленькой кабиной и огромным тентованным кузовом. Кабина загажена, всюду бычки, пустые пачки из-под сигарет, бутылки и довольно хорошо сохранившаяся пара носков... Да
524	4016	бычок		0	102-107	показалось Олексину, интеллигентным лицом, украшенным аккуратной черной бородкой. -- У кого вы купили бычков? -- Не знаю. Я... -- Какое на них тавро? -- Не знаю. -- Он
525	4017	бычок		0	72-76	было весь год называть на одну букву. Вот и изощрялись. Помню, например,бычка Вельзевула и прелестную телочку Вакханку.) Тикают ходики на стене. Доярка Августина Петерсон
526	4018	бычок		1	69-73	"бдительные проверяющие, ""забил свинью на 7-8 пудов и имеет в наличие бычка...По предварительным расчетам, имеют Захаровы запасов ржаной и белой муки, а также"
527	4019	бычок		1	87-91	же время говорил, что со стороны вице-губернатора была тут одна только настойчивость --бычок нашел; но ничего нет ни умышленного, ни злонамеренного, и, желая, вероятно, как-нибудь
528	4020	бычок		0	85-89	свой бесцельный удивленный путь нигде и никуда... Казимир отыскал в кармане вонючий «бычок», затянулся, вытер рукавом испарину с верхней губы и залез на спинку мокрой
529	4021	бычок		1	84-88	слово -- офигеть... Приехали... Nатаsha , 2005.02.11 20:31. :-( и сказка про белого бычка:-( Эльфарран , 2005.02.11 20:32. Руна, какому ребенку... Вот в чем проблема.
530	4022	бычок		0	23-27	При виде Шахтера я про бычки, оставленные в кабинете, вспомнил. Но я не сразу заметил Хвостика и спросил: --
531	4023	бычок		0	68-74	были ребята. - Прямо в обуви по кроватям ходили, вся стена в палате бычками истыкана. Пьяных их ни раз ловила, но прощала. А то бы давно
532	4024	бычок		0	73-77	рыжую, на лбу лысина, левый рог сбитый?», «Случаем, не приблудился к вам бычок-летошник, бурой масти?» Наверное, не один бычок был сварен в казачьих сотенных
533	4025	бычок		1	72-77	. Более 1000 тонн мяса произвел «Волго-Дон» в 1996 году, сдавая могучих бычков, каждый по 420 килограммов весом. Молока произвели 7330 тонн. В среднем по
534	4026	бычок		1	93-97	Этого ничем не проймешь, - делится своими наблюдениями Владимир Александрович. - Вот и этого бычка решили назвать говорящим звучным именем - Антикризис. Пусть он будет талисманом нашего хозяйства
535	4027	бычок		0	84-89	двери катухов, выпускает на выгульные базы, расчищенные от снега, летошних телок да бычков, коров, которые стоят отдельно. Скотина на волю не торопится. Старый Пономарь чистит
536	4028	бычок		0	80-84	рты и тихонько чмокали, как бы смакуя утреннюю базарную прохладу. Горами лежали бычки-- черные «каменщики», светлые «песчаники» и кирпичного цвета «кнуты».
537	4029	бычок		0	89-93	переминаться, поправлять на мне мешок и конфузливо просить: -- Созови дедушку-то, созови.Бычка колоть надо. Делов полон двор... Созови. Он ндравный, но тебя послушат... Созови,
538	4030	бычок		0	96-100	, у завсегдатаев подобных мрачных заведений есть такая традиция - втыкать в стенку недокуренные бычки, оставляя их тем, кого посадят сюда завтра... После этого было пять месяцев
539	4031	бычок		0	87-91	листа и черных горошин перца жирные и сладкие бычки. Знаменитые малинские пресноводные бычки! Впрочем, с костерком, видимо, ничего не получится. Лето стоит знойное, сухое. Того
540	4032	бычок		0	84-88	чадил огонь. -- Продал бычка? -- спросила, и мелкой дробью лязгнули зубы. -- Продал бычка... я продал... да... -- А деньги?! -- - Деньги? Вот они. Семка скривил
541	4033	бычок		0	76-80	утра насадили посад, у соседа добыл Семка камень-молотилку, запряг корову и бычка. Степановна -- Семкина мать -- перекрестилась. -- Начинай, сынок, с господом! И молотьба «с господом
542	4034	бычок		0	85-89	голубые цветы, большие медузы. На песчаном дне лежали пятнистые камбалы и пучеглазые бычки. Прибой выбрасывал на берег красные водоросли, гнилые поплавки-балберки от рыбачьих сетей
543	4035	бычок		1	76-80	марок,- говорит жительница села.- Наше молоко брать боимся, в грязи же доят.Бычки идут на мясо. Ну а главный предмет бизнеса- навоз.
544	4036	бычок		1	88-92	супермаркет завезли. Подождали, пока сигарет куплю. И в гостиницу доставили. Гася пятый бычок, я понимаю, что надо прекратить пить «огненную воду», а то я начну
545	4037	бычок		0	98-103	предстояло Лере прокатиться до центра. Домой вернуться, можно так сказать. -- Ты представляешь, --бычком пространство протыкала Кира, прикуривала от жалкого, истлевшего и вновь дырявила эфир, -- они
546	4038	бычок		1	73-77	продавать бычка. Бычок все время мычал, а старуха ругала его: -- Не мычи,бычок! Не мычи, говорю, а то не купят. Но бычок все равно мычал,
547	4039	бычок		1	80-84	, камбалы, окуня -- туда же. А чего не потребовали на аукционы? Морскую капусту,бычка, бельдюгу и пристипому. Да, медузу еще оставили всю. Кушайте, дорогие соотечественники! Вот
548	4040	бычок		1	99-104	Владимир Бесчастных. Сражаясь с полчищем защитников, на фотографии он выглядел хорошо откормленным бычком. Прикончив большую порцию гречки, которую приготовил повар сборной России по футболу Шакир
549	4041	бычок		0	87-91	, -- добродушно предлагает он. Нет, нет! Разве мыслимо так тащиться, как этот дурацкий бычок! И я припускаю, перегоняя бычка намного. Я почти бегу, не чувствуя ни
550	4042	бычок		0	76-80	надо: территория закрытая, охраняется, чужие не зайдут, а свои не мусорят и бычки, где попало, не бросают. Если собак выгуливают, то все как положено, с
551	4043	бычок		1	83-87	каталога невнятного формата -- и там сплошные люди, ни одной пепельницы, ни одного бычка. Я начинаю впадать в депрессию и беспрерывно курить. Рисовать невозможно, сканировать невозможно,
552	4044	бычок		1	74-78	. Он даже с курами дружит. Хотел завести знакомство с теленком, но хозяин бычка неправильно понял Васины намерения и взял ружье. К счастью, муж вовремя объяснил
553	4045	бычок		0	89-94	не разрешали носить перочинные ножики , и нечем было снасть высвободить . Ещё головастых бычков ловили на трех прудиках -- крохотных , как садовый участок , заросших ряской и густой
554	4046	бычок		1	95-99	, зацепинцы духом не падают. Показательно то, как распорядились выручкой от продажи годовалого бычка Василич и Митревна. Заимев на руках целых одиннадцать тысяч рублей, они не
555	4047	бычок		1	83-87	не учтенных баранов. Калмыкия - рай серой экономики. Баран стоит три тысячи рублей,бычок- 15 - 20 тысяч. Так и живут. Водка в Калмыкии еще не успела
556	4048	бычок		1	89-93	"компании веселые и задорные ""Русские каникулы"". 1 января символ 2009 года - трехмесячный бычок Гоша - появится в качестве соведущего в эфире специального новогоднего выпуска программы ""В"
557	4049	бычок		1	79-84	. Это касается и овощей, и фруктов, и даже мяса (в животноводческих хозяйствах бычков и кур часто выращивают, добавляя в корма антибиотики, и в результате те
